Pays_indic,Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Simple Indicator
IRL_Exports of goods and services (% of GDP),Ireland,IRL,Exports of goods and services (% of GDP),94.48951476014558,95.3262977353815,90.4749947773064,80.8520431982869,80.5356210381305,79.5836672332219,79.00157071267691,80.78241823947779,84.1149718952091,93.2367061319714,103.019290297925,103.79102094001101,104.509633259011,103.664147245725,110.025496898637,121.965038707521,120.815306574723,121.042588723297,122.326085151649,exports_rate
IRL_Exports of goods and services (current million US$),Ireland,IRL,Exports of goods and services (current million US$),94350.57582458075,104034.59686800872,115762.6425748168,132827.52821670444,156134.9664762853,168438.06367367215,183349.58474469953,218046.2414453876,231348.8897026511,220333.63295359813,228856.07346240123,246474.98869360343,235146.13594121017,247284.12597081997,284384.9753739936,355527.8587998282,363078.14359402115,406295.3219791217,468110.5642601005,exports
IRL_Exports of goods and services (current million US$) per capita,Ireland,IRL,_Exports of goods and services (current million US$) per capita,0.024795338090868053,0.02690844752076078,0.02944155721702678,0.033235788881555844,0.0383599302640187,0.04049075622084306,0.04290293215815447,0.04956788278758565,0.051530598586994825,0.04858112790091186,0.05018602952364585,0.05381451272369752,0.0511239153934128,0.05348052906318503,0.061056429808017114,0.0756127414180581,0.0763517488450385,0.08451477641894553,0.0961742702261576,exports_hab
IRL_Exports of goods and services (current million US$) per labor unit,Ireland,IRL,_Exports of goods and services (current million US$) per labor unit,0.050493303898038265,0.05457440968709819,0.05931481200657736,0.06653079177107754,0.07629328294329629,0.07792827207368765,0.08169588509557996,0.09368215292876708,0.0985031744711634,0.09539479013258334,0.10063827796904778,0.10940765553714553,0.10473655570357494,0.10924378654117622,0.12542598147443015,0.15571486082233263,0.15639195000067677,0.1733294491870195,0.19622702810585896,exports_labor_unit
IRL_GDP (current million US$),Ireland,IRL,GDP (current million US$),99852.9583563663,109135.253691275,127949.87483531,164284.68961625302,193870.692823442,211649.03494590198,232083.467569941,269917.942786751,275038.89556174,236316.405946096,222148.75757789102,237472.36173354601,224999.484361826,238543.53944055398,258471.88459961102,291499.812214551,300523.29782357597,335663.113507851,382674.36064824497,gdp
IRL_GDP per capita (current US$),Ireland,IRL,GDP per capita (current US$),26241.3646146973,28227.727458226298,32541.098553797798,41106.9251522143,47631.010687626906,50878.223671427404,54306.4293166897,61359.74122567441,61262.1004631517,52105.1524837739,48715.1769134801,51848.9096998104,48917.8976130459,51590.1885889392,55492.982562275,61995.42280258019,63197.0823976808,69822.3470849141,78621.2279310086,gdb_hab
IRL_Gross capital formation (% of GDP),Ireland,IRL,Gross capital formation (% of GDP),24.533930262908,24.282202181877302,24.0893913900281,25.7478698868516,27.2385702798842,30.3310813025783,31.879846069595498,29.2284310899832,24.603238934143,20.2343385734751,17.2421586926568,17.0806825251637,20.22579431346,18.7476863751432,22.237290515212802,25.714174976029895,37.414334639786794,33.4105184107835,23.775773540074898,FBCF
"IRL_Labor force, total",Ireland,IRL,"Labor force, total",1868576.0,1906289.0,1951665.0,1996482.0,2046510.0,2161450.0,2244294.0,2327511.0,2348644.0,2309703.0,2274046.0,2252813.0,2245120.0,2263599.0,2267353.0,2283198.0,2321591.0,2344064.0,2385556.0,labor_force
"IRL_Population, total",Ireland,IRL,"Population, total",3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4755335.0,4807388.0,4867316.0,pop
"IRL_Unemployment, total (% of total labor force) (modeled ILO estimate)",Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.31799983978271,3.68300008773804,4.21500015258789,4.478000164031981,4.49100017547607,4.34200000762939,4.41499996185303,4.980000019073491,6.77400016784668,12.6090002059937,14.5329999923706,15.352999687194801,15.451000213622999,13.734999656677198,11.8570003509521,9.9060001373291,8.37399959564209,6.71199989318848,5.7399997711181605,unemployment rate
IRN_Exports of goods and services (% of GDP),"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),21.467057567844897,19.3033203562327,24.4139021536457,24.6274728309232,25.266928255823,30.3308191865397,29.8690352505831,28.843612405416497,26.5771274521598,22.7114891378215,24.399653282909004,25.6329524095113,24.128863745420603,26.881857153302498,23.1408614562004,19.743386170682303,22.4040259830323,24.942178052507302,33.2282760096372,exports_rate
IRN_Exports of goods and services (current million US$),"Iran, Islamic Rep.",IRN,Exports of goods and services (current million US$),23526.115003489725,24491.81163361409,31402.849782608777,37814.191933218084,48018.13811479874,68684.78860926043,79540.91579598625,100918.49300257111,109587.11008255648,94569.96526873563,118779.37029437728,148867.19117597165,144500.1549479583,123735.34688780266,100127.50758084856,76002.4572064173,93645.15066683311,111078.80681442525,150855.2031992957,exports
IRN_Exports of goods and services (current million US$) per capita,"Iran, Islamic Rep.",IRN,_Exports of goods and services (current million US$) per capita,0.0003585018943087413,0.00036857996888828385,0.0004667153896492274,0.0005550875086041957,0.0006964067587779659,0.0009845538684250465,0.0011273642741607547,0.001414682923463363,0.0015194979521047339,0.0012968142152821765,0.00161029438669763,0.0019946041259268866,0.001912899376860899,0.001617837387941395,0.0012925390085712916,0.000968280194493394,0.0011769786817552436,0.0013768856667801636,0.0018441895735000053,exports_hab
IRN_Exports of goods and services (current million US$) per labor unit,"Iran, Islamic Rep.",IRN,_Exports of goods and services (current million US$) per labor unit,0.0012278804751669472,0.001218700722956727,0.0014889836485839903,0.0017091690134762182,0.0020724272847313777,0.0028372915821164293,0.0032864656850898994,0.004176432534339529,0.004681544883164051,0.003929878070209981,0.004941941256007698,0.006162435933734355,0.005954535049301779,0.005079947182319553,0.004100584210840414,0.0029970125170288805,0.0035258426651326525,0.004051126835310014,0.005432187863578385,exports_labor_unit
IRN_GDP (current million US$),"Iran, Islamic Rep.",IRN,GDP (current million US$),109591.707802233,126878.75029596199,128626.91750372,153544.75139542998,190043.433964841,226452.13829154198,266298.911661144,349881.60145856,412336.172446849,416397.02572936105,486807.61532614706,580764.902917439,598868.4609128471,460293.14932432596,432687.03617781796,384951.47969741997,417983.58356554,445345.256459105,453996.479250212,gdp
IRN_GDP per capita (current US$),"Iran, Islamic Rep.",IRN,GDP per capita (current US$),1670.00946997849,1909.4122777135299,1911.67879150172,2253.9361322823497,2756.19874219366,3246.05102938326,3774.35784149991,4904.6662518516705,5717.31446462719,5709.94798012865,6599.66093791004,7781.40611374433,7927.84690171722,6018.324473324711,5585.526757583029,4904.32687747976,5253.42490964182,5520.31047120905,5550.06095701484,gdb_hab
IRN_Gross capital formation (% of GDP),"Iran, Islamic Rep.",IRN,Gross capital formation (% of GDP),35.1005334892707,35.251816691167896,39.054110996994794,42.1052670447947,45.99878783914001,38.717663577383206,38.649117362660604,39.7289451366129,41.757453094162706,40.89817091736921,40.262449246465,36.8811010658685,40.340274928614,38.6914325159166,39.905896195751794,34.0336129986831,33.2278147827879,34.7379865515273,35.1001465904192,FBCF
"IRN_Labor force, total","Iran, Islamic Rep.",IRN,"Labor force, total",19159939.0,20096658.0,21090124.0,22124314.0,23169999.0,24207871.0,24202570.0,24163803.0,23408322.0,24064351.0,24034962.0,24157199.0,24267244.0,24357605.0,24417864.0,25359406.0,26559651.0,27419237.0,27770616.0,labor_force
"IRN_Population, total","Iran, Islamic Rep.",IRN,"Population, total",65623405.0,66449112.0,67284796.0,68122938.0,68951281.0,69762347.0,70554760.0,71336475.0,72120604.0,72924837.0,73762519.0,74634956.0,75539862.0,76481943.0,77465753.0,78492215.0,79564016.0,80673951.0,81800269.0,pop
"IRN_Unemployment, total (% of total labor force) (modeled ILO estimate)","Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.451000213622999,12.072999954223599,12.8000001907349,11.5539999008179,10.3000001907349,12.1000003814697,11.1999998092651,10.6000003814697,10.479999542236301,11.970000267028801,13.520000457763699,12.4499998092651,12.630000114440902,10.4399995803833,10.5699996948242,11.0600004196167,12.4300003051758,12.1000003814697,12.039999961853,unemployment rate
ISL_Exports of goods and services (% of GDP),Iceland,ISL,Exports of goods and services (% of GDP),32.2044975223017,37.0561994785355,35.531990636539,32.6619952984416,32.3834025179988,30.402135366627,30.8192055614075,33.0216932215666,40.630181636654704,48.6449532761631,51.9842853917416,54.761258544876,55.017263234517,53.4930381270854,51.5210395941158,51.8047460790792,47.637327195441294,46.106659550486604,47.5157224214561,exports_rate
ISL_Exports of goods and services (current million US$),Iceland,ISL,Exports of goods and services (current million US$),2899.5768927444774,3040.5936077746255,3302.5748813299356,3728.05812877238,4480.162910999444,5111.368381609273,5305.963964092338,7104.605058153168,7274.936297512485,6403.939043209875,7113.36830195182,8301.011805826549,8100.78483371545,8576.815577609965,9149.131979650538,9008.379949517832,9822.037164520229,11290.680187692327,12229.403876962737,exports
ISL_Exports of goods and services (current million US$) per capita,Iceland,ISL,_Exports of goods and services (current million US$) per capita,0.010311256530803071,0.010669947530159967,0.011486298074692931,0.012876641517445643,0.015339136352429329,0.017225422033232702,0.017466354043664003,0.022802889462114506,0.02291939327664339,0.020106622134480407,0.02236619901821407,0.026020838602150844,0.025258436852902414,0.026490948893669354,0.027946008624835934,0.027230869064334542,0.029281142516285313,0.032879091985126174,0.034671606955533514,exports_hab
ISL_Exports of goods and services (current million US$) per labor unit,Iceland,ISL,_Exports of goods and services (current million US$) per labor unit,0.01713323264265189,0.017715257245084833,0.01929423482832718,0.021659267667728195,0.025883430071058085,0.029213995996920906,0.02919792632834594,0.03792581532038909,0.038295386602616666,0.03411867617429181,0.03770170028860114,0.044179227680642,0.042810783222522894,0.04439276604198674,0.04604448862945787,0.0443688246772355,0.04716215308924968,0.05361629470418945,0.057442279564313296,exports_labor_unit
ISL_GDP (current million US$),Iceland,ISL,GDP (current million US$),9003.639602625419,8205.35740459802,9294.65200841791,11414.055065246599,13834.7504049624,16812.5308303841,17216.420304930198,21514.962938100103,17905.251722895002,13164.652470429899,13683.689692658301,15158.548262772301,14724.0781483168,16033.5174032062,17758.0500155425,17389.101639001703,20618.363251622897,24488.1765405908,25737.594324022004,gdp
ISL_GDP per capita (current US$),Iceland,ISL,GDP per capita (current US$),32018.063699526698,28793.96074155,32326.6382460461,39423.928023344,47367.2781725262,56658.592646559104,56673.6024679875,69054.2708065067,56409.773113016505,41333.418536415804,43024.9234930663,47516.874691305995,45910.0205425261,49522.23657727901,54241.934644555804,52564.4291794558,61466.8039542895,71310.9392562342,72968.7042280499,gdb_hab
ISL_Gross capital formation (% of GDP),Iceland,ISL,Gross capital formation (% of GDP),24.9927915261352,22.9332618156892,19.849333845486697,21.3071795417965,24.757070972134105,29.4764645079975,36.1936604529782,30.032570086512102,26.201446949909002,15.0051816090481,13.904087376989802,15.4848352100932,16.0758043796842,15.399930857635601,17.2927457588522,19.550697637073398,21.2297661878906,22.0193941275074,21.9550718250486,FBCF
"ISL_Labor force, total",Iceland,ISL,"Labor force, total",169237.0,171637.0,171169.0,172123.0,173090.0,174963.0,181724.0,187329.0,189969.0,187696.0,188675.0,187894.0,189223.0,193203.0,198702.0,203034.0,208261.0,210583.0,212899.0,labor_force
"ISL_Population, total",Iceland,ISL,"Population, total",281205.0,284968.0,287523.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0,pop
"ISL_Unemployment, total (% of total labor force) (modeled ILO estimate)",Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.93599998950958,1.87399995326996,2.98799991607666,3.99699997901917,4.031000137329101,2.54699993133545,2.82999992370605,2.2509999275207497,2.9460000991821302,7.21999979019165,7.56400012969971,7.02799987792969,6.0,5.375999927520749,4.896999835968019,3.9790000915527304,2.9779999256133998,2.74200010299683,2.7039999961852996,unemployment rate
ISR_Exports of goods and services (% of GDP),Israel,ISR,Exports of goods and services (% of GDP),35.5686038158534,31.300988772178897,32.8855197772594,34.6311896681753,39.118930629995496,40.7731387957427,40.7909357591928,40.4669730305224,38.475837456259704,33.1995595615722,34.7640433590299,35.3836165531009,36.0497188176789,33.789986907802,32.3243459672843,31.550377044485803,29.9925456857382,28.7945802459308,29.7916530077532,exports_rate
ISR_Exports of goods and services (current million US$),Israel,ISR,Exports of goods and services (current million US$),47072.572535746796,40928.026250089264,39832.200599434116,43969.82938451083,52997.32262382846,58113.510261381234,62832.039139997214,72419.36661717074,83148.2720178372,68878.51893293989,81346.3582933825,92517.0589627754,92712.71985998037,98881.7215220255,100062.74586527103,94592.17014707797,95661.40413307061,101717.83574513275,110404.2842337499,exports
ISR_Exports of goods and services (current million US$) per capita,Israel,ISR,_Exports of goods and services (current million US$) per capita,0.007484905793567626,0.006356270577743324,0.006062739817265466,0.006572765502864228,0.0077834223268950595,0.008385666911210695,0.008907671029388437,0.0100861222848109,0.011376460160058723,0.009201469345535413,0.010670334001440593,0.011913397069558242,0.01172020982997034,0.012268964764814877,0.01217945468618268,0.011287713767983433,0.011193705140775874,0.011673859013821715,0.0124289958384462,exports_hab
ISR_Exports of goods and services (current million US$) per labor unit,Israel,ISR,_Exports of goods and services (current million US$) per labor unit,0.01700446366645864,0.014437544028198227,0.013924460600964457,0.014999825809117292,0.01760191446227369,0.01883451205691861,0.019816331665992965,0.022204176769472745,0.024993446265930745,0.020191151387333087,0.023274007933081868,0.026109353739870493,0.025453346425223514,0.026616123879648523,0.02628547880506304,0.024398799703341228,0.024182354454387156,0.025272573120494437,0.026909352692792887,exports_labor_unit
ISR_GDP (current million US$),Israel,ISR,GDP (current million US$),132343.04269982598,130756.336638372,121123.82857022199,126965.980105839,135477.431950022,142528.90990930801,154034.316621033,178959.18867603,216105.164994426,207468.170790631,233995.676087698,261468.634287095,257180.147032142,292636.16405602696,309558.454690917,299813.121135458,318950.59904354403,353253.40698275104,370587.97712573205,gdp
ISR_GDP per capita (current US$),Israel,ISR,GDP per capita (current US$),21043.5749244436,20306.9322314601,18435.894759546798,18979.3234533445,19896.8177338849,20566.6454898642,21837.3784851969,24924.330953055,29567.803879491297,27715.636794730097,30693.5930646542,33669.246476486,32511.2378524925,36309.4688325612,37678.8897709163,35776.795161806804,37321.6240397313,40541.8620938968,41719.7254385703,gdb_hab
ISR_Gross capital formation (% of GDP),Israel,ISR,Gross capital formation (% of GDP),23.145456714594197,22.7589161861477,21.0617845740291,19.8446794351527,19.956157496456896,20.6637970681378,20.6223743895696,21.482948684330502,20.3343224965726,18.4730926708332,18.881958273128603,20.917211688798197,21.3129700406893,20.079214360005697,20.5940641230436,19.946508113081396,21.0990931695516,21.477828638389,21.706630075700197,FBCF
"ISR_Labor force, total",Israel,ISR,"Labor force, total",2768248.0,2834833.0,2860592.0,2931356.0,3010884.0,3085480.0,3170720.0,3261520.0,3326803.0,3411322.0,3495159.0,3543445.0,3642457.0,3715106.0,3806769.0,3876919.0,3955835.0,4024831.0,4102822.0,labor_force
"ISR_Population, total",Israel,ISR,"Population, total",6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,pop
"ISR_Unemployment, total (% of total labor force) (modeled ILO estimate)",Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.1020002365112,11.812000274658198,12.8879995346069,13.505000114440902,13.0290002822876,11.3420000076294,10.7069997787476,9.37899971008301,7.7039999961853,9.53400039672852,8.47999954223633,7.13899993896484,6.85699987411499,6.20800018310547,5.889999866485599,5.25099992752075,4.7979998588562,4.21500015258789,3.99799990653992,unemployment rate
ITA_Exports of goods and services (% of GDP),Italy,ITA,Exports of goods and services (% of GDP),25.6277321000853,25.6490116681011,24.4074673383008,23.3021929123911,24.009828419238502,24.601092381788202,26.1734884330826,27.361042253231602,26.862774694794396,22.399161733996397,25.0740498513169,26.872463466087602,28.3792428359574,28.6332430796987,29.108828186409102,29.715982372361196,29.3278907466434,30.733733319636002,31.3693961553374,exports_rate
ITA_Exports of goods and services (current million US$),Italy,ITA,Exports of goods and services (current million US$),293137.64510779374,299327.2483221475,310148.6918878218,366810.49661399727,432951.7010181286,456971.27222982235,509838.5397064375,604759.1021078565,644399.4433865538,490819.81105862843,535084.6978517906,615914.4564206203,592296.6592082646,613128.022773869,628498.5830126941,545555.4937363367,550131.8307481854,602933.2115696489,656105.0227298804,exports
ITA_Exports of goods and services (current million US$) per capita,Italy,ITA,_Exports of goods and services (current million US$) per capita,0.005147994259499381,0.005253742460559228,0.005435578153118259,0.006400104642799274,0.007505404294893372,0.00788296256405909,0.00876855262531031,0.010348675416997112,0.010954194333636418,0.008305555115170681,0.009026788361102012,0.010372518889837127,0.009947925335423824,0.01017911066984799,0.01033899448178892,0.008983208719065737,0.009073965591457945,0.00995979499925655,0.010858753911337247,exports_hab
ITA_Exports of goods and services (current million US$) per labor unit,Italy,ITA,_Exports of goods and services (current million US$) per labor unit,0.01259263137882619,0.012790776109883299,0.013105680396757156,0.015297893197319879,0.017660345312467515,0.01876135542809258,0.02089757179416675,0.024805589334313177,0.026080001704127782,0.02002735864485657,0.02187542278710711,0.025163543111243223,0.023658527717412312,0.024357737462044088,0.024582168028226967,0.021359241110980087,0.021312586050667146,0.023202306525093915,0.025201596739200326,exports_labor_unit
ITA_GDP (current million US$),Italy,ITA,GDP (current million US$),1143829.83231988,1167012.79642058,1270712.3094297,1574145.8239277701,1803226.96796623,1857524.31289641,1947919.70894493,2210292.63618943,2398856.59879889,2191241.87274243,2134017.84324716,2291991.04577029,2087077.03243515,2141315.32731821,2159133.91974377,1835899.2373200401,1875797.46358387,1961796.19735436,2091544.95509231,gdp
ITA_GDP per capita (current US$),Italy,ITA,GDP per capita (current US$),20087.5919858794,20483.2159949974,22270.1441234282,27465.675298722403,31259.716495430897,32043.1403684119,33501.6581673044,37822.6652377427,40778.3427367209,37079.7586704546,36000.5201179254,38599.0622070322,35053.526244257206,35549.9746972954,35518.4152916749,30230.2263021296,30939.7142462298,32406.720315013397,34615.7568910987,gdb_hab
ITA_Gross capital formation (% of GDP),Italy,ITA,Gross capital formation (% of GDP),20.86457579297,20.8433578440544,21.571233487148298,21.1793747900972,21.2624430307667,21.1693711309581,21.9576156633778,22.246045706824898,21.778514420900397,19.508755681307,20.5797951615344,20.4680887248433,17.7895128705255,16.892393762138,16.959201811767098,17.1072670212734,17.5610283085114,18.0540711674032,18.5191143104952,FBCF
"ITA_Labor force, total",Italy,ITA,"Labor force, total",23278506.0,23401805.0,23665211.0,23977844.0,24515472.0,24357050.0,24397023.0,24379953.0,24708566.0,24507466.0,24460542.0,24476460.0,25035229.0,25171797.0,25567256.0,25541895.0,25812533.0,25985917.0,26034264.0,labor_force
"ITA_Population, total",Italy,ITA,"Population, total",56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,pop
"ITA_Unemployment, total (% of total labor force) (modeled ILO estimate)",Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.8420000076294,9.59500026702881,9.20699977874756,8.86600017547607,7.866000175476071,7.730999946594241,6.77699995040894,6.074999809265139,6.72300004959106,7.749000072479251,8.36299991607666,8.35900020599365,10.6549997329712,12.1490001678467,12.6829996109009,11.895999908447301,11.687999725341802,11.211000442504899,10.6099996566772,unemployment rate
JAM_Exports of goods and services (% of GDP),Jamaica,JAM,Exports of goods and services (% of GDP),38.7900457000845,35.5641570687808,32.7619513128115,36.613468990468505,37.5440247582553,35.2732351244367,40.131525264682494,39.728690923543894,41.9433070929295,34.4795962140846,31.335266629134196,30.368613897616,30.183711455370304,30.5793423439907,31.2578077063278,29.924279857212802,31.816183786681698,34.6632634642363,37.9578534128366,exports_rate
JAM_Exports of goods and services (current million US$),Jamaica,JAM,Exports of goods and services (current million US$),3485.4224698235876,3270.0238932261896,3184.1399209763763,3452.73454345187,3819.9786918355867,3966.0761680584983,4787.759776952702,5085.110749477551,5750.1766172505,4179.085968227658,4142.696749051838,4386.641596861233,4469.328381585083,4361.405965662612,4344.1490248750515,4245.565949501508,4478.41240657102,5132.36092822619,5964.662473859619,exports
JAM_Exports of goods and services (current million US$) per capita,Jamaica,JAM,_Exports of goods and services (current million US$) per capita,0.0013129246833536385,0.0012225750357333974,0.0011824445599269086,0.001274336529490027,0.0014018193264387854,0.0014474714692131719,0.0017382179819295776,0.0018369558383317375,0.002067013992446285,0.0014947530804648688,0.0014740280057541607,0.0015522830180309671,0.0015725266741956681,0.0015256557997552784,0.0015109368825944414,0.0014685351470990725,0.0015409654703334758,0.0017571445492896047,0.002032353378228096,exports_hab
JAM_Exports of goods and services (current million US$) per labor unit,Jamaica,JAM,_Exports of goods and services (current million US$) per labor unit,0.002891670070838232,0.0027012042931703725,0.0026197080938975795,0.0028306160801289657,0.0031056156607116993,0.0032007070860958324,0.0038285171483894327,0.004030936266203694,0.004518092729826746,0.0032533006958196512,0.003194208482313629,0.003349248664704367,0.0033797891372113857,0.0031998999001179858,0.0031506440865259116,0.0030274242724286603,0.003098754112889312,0.003474937407606944,0.004048276974730684,exports_labor_unit
JAM_GDP (current million US$),Jamaica,JAM,GDP (current million US$),8985.35283194058,9194.717835999849,9719.01792592929,9430.2305644699,10174.6648539476,11243.8684857428,11930.1714683796,12799.5930177101,13709.4020853206,12120.4608728003,13220.556882704599,14444.655299877199,14807.0868892099,14262.5891577413,13897.804560348699,14187.696311355601,14075.8943203166,14806.340821087098,15713.908816146299,gdp
JAM_GDP per capita (current US$),Jamaica,JAM,GDP per capita (current US$),3384.6948609054602,3437.66065752366,3609.2006505867603,3480.5129495426195,3733.80141171611,4103.59714414282,4331.30306028832,4623.75123778147,4928.11400843192,4335.18151194091,4704.05445468166,5111.471413428,5209.85193130013,4989.17139091154,4833.79031821405,4907.50371974316,4843.33847410864,5069.18383810726,5354.2368587703,gdb_hab
JAM_Gross capital formation (% of GDP),Jamaica,JAM,Gross capital formation (% of GDP),23.463337888702604,25.8803612005022,27.337718226349697,26.2476354887881,26.4672108900349,26.942377005637802,28.4225128006365,26.571194356120802,24.3505399801894,21.0562677587986,20.2065266516363,21.4363320120383,19.933172313766,21.2622928151716,22.4760758257197,21.3537913098392,21.2813432801915,22.5358713792153,23.336567781440202,FBCF
"JAM_Labor force, total",Jamaica,JAM,"Labor force, total",1205332.0,1210580.0,1215456.0,1219782.0,1230023.0,1239125.0,1250552.0,1261521.0,1272700.0,1284568.0,1296940.0,1309739.0,1322369.0,1362982.0,1378813.0,1402369.0,1445230.0,1476965.0,1473383.0,labor_force
"JAM_Population, total",Jamaica,JAM,"Population, total",2654701.0,2674702.0,2692845.0,2709437.0,2725015.0,2740003.0,2754407.0,2768227.0,2781876.0,2795837.0,2810460.0,2825929.0,2842132.0,2858709.0,2875136.0,2891021.0,2906238.0,2920853.0,2934855.0,pop
"JAM_Unemployment, total (% of total labor force) (modeled ILO estimate)",Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.538999557495101,14.9300003051758,14.190999984741199,11.7399997711182,11.4399995803833,11.2629995346069,10.3249998092651,9.74499988555908,10.3299999237061,11.3620004653931,12.3660001754761,12.6999998092651,13.9300003051758,15.251000404357901,13.7399997711182,13.510999679565401,13.1920003890991,11.6339998245239,9.10400009155273,unemployment rate
JOR_Exports of goods and services (% of GDP),Jordan,JOR,Exports of goods and services (% of GDP),41.8292026516424,42.1338685385902,47.5054368886996,47.3721259362044,52.5666842317424,53.3322804537366,54.468404409884606,54.8642072129064,56.0486309048824,45.0777675492678,46.996104457276104,46.5510546642309,45.227321110959394,41.2939683802781,42.1327609205427,36.594077833772204,33.9362306474378,34.5339283414906,35.1547480791817,exports_rate
JOR_Exports of goods and services (current million US$),Jordan,JOR,Exports of goods and services (current million US$),3538.928067700992,3781.8053596614905,4552.186177715094,4829.901269393538,5998.589562764455,6713.82228490832,8201.269393512004,9387.588152327213,12699.309567422833,11061.126760563358,12751.830985915487,13743.802816901389,14307.464788732388,14227.60563380283,15524.929577464794,14120.563380281668,13538.028169014082,14300.140845070424,15092.676056338025,exports
JOR_Exports of goods and services (current million US$) per capita,Jordan,JOR,_Exports of goods and services (current million US$) per capita,0.0006908604985308896,0.000724853710717786,0.0008560754191372975,0.0008888249180430617,0.0010749690448597687,0.0011644549620134332,0.0013688082518871615,0.0015007462739201464,0.0019369102691144291,0.0016046292698321779,0.0017560782894528951,0.0017934970466903658,0.0017683464512517795,0.0016698244492410973,0.001740453396328293,0.0015238168773556214,0.0014173768457781493,0.001462305743550137,0.001515936056753857,exports_hab
JOR_Exports of goods and services (current million US$) per labor unit,Jordan,JOR,_Exports of goods and services (current million US$) per labor unit,0.002722484818089077,0.002848351990417755,0.0033799037432945545,0.0035464486102436,0.004269154909091492,0.004611835354980124,0.005440394376505913,0.0057557889371723375,0.007461062047346146,0.006048472949272567,0.006720545042749961,0.006955242602940428,0.006979479226263682,0.0067350983398965425,0.006979547955877725,0.006061784540611335,0.005585704854005411,0.0057051362656661995,0.0058506499917190665,exports_labor_unit
JOR_GDP (current million US$),Jordan,JOR,GDP (current million US$),8460.42440056418,8975.6898448519,9582.45303244006,10195.6607898449,11411.3904090268,12588.665303243999,15056.929760225701,17110.5874471086,22657.6623949553,24537.876123688,27133.8042443669,29524.149164899398,31634.5616704356,34454.4401806582,36847.64358723829,38587.017944335195,39892.5511488301,41408.9607868028,42932.1126760563,gdp
JOR_GDP per capita (current US$),Jordan,JOR,GDP per capita (current US$),1651.62244254198,1720.3587893997799,1802.0577752879,1876.26141001151,2044.9626233237802,2183.39615727392,2513.0316680228602,2735.38313986082,3455.76731820885,3559.6910784865295,3736.6464938585204,3852.75276709995,3909.9075687312397,4043.7490382702003,4130.8790553996205,4164.1078763550895,4176.58891025118,4234.40313273963,4312.18011672108,gdb_hab
JOR_Gross capital formation (% of GDP),Jordan,JOR,Gross capital formation (% of GDP),22.3620641156938,21.056625904784898,20.096402698444198,20.8406421963712,27.384724771693396,34.1491417318938,28.3400193821977,30.2677187513253,29.593642292217,27.6336231839,28.8528404234431,26.3384293978013,24.3351241574163,21.4698712411953,21.0512821263208,20.434516173056,19.0391715968969,19.4860309740526,18.9103572536593,FBCF
"JOR_Labor force, total",Jordan,JOR,"Labor force, total",1299889.0,1327717.0,1346839.0,1361898.0,1405100.0,1455781.0,1507477.0,1630982.0,1702078.0,1828747.0,1897440.0,1976035.0,2049933.0,2112457.0,2224346.0,2329440.0,2423692.0,2506538.0,2579658.0,labor_force
"JOR_Population, total",Jordan,JOR,"Population, total",5122493.0,5217336.0,5317506.0,5434030.0,5580244.0,5765635.0,5991540.0,6255280.0,6556478.0,6893260.0,7261539.0,7663131.0,8090872.0,8520420.0,8920049.0,9266575.0,9551467.0,9779173.0,9956011.0,pop
"JOR_Unemployment, total (% of total labor force) (modeled ILO estimate)",Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.6999998092651,14.6999998092651,15.3000001907349,14.5,14.663999557495101,14.8000001907349,14.0,13.1000003814697,12.6999998092651,12.8999996185303,12.5,12.8999996185303,12.1999998092651,12.6000003814697,11.8999996185303,13.0749998092651,15.2749996185303,15.1149997711182,14.9589996337891,unemployment rate
