"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Mongolia","MNG","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.2","2.2","2","0.8","2","2","1.8","2","2","2","2","2","2","",
"Northern Mariana Islands","MNP","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","0.8","0.8","0.8","0.8","0.8","0.8","0.8","",
"Mauritania","MRT","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1","77.1","77.1","68.3","68.3","50.6","50.6","50.6","48","56.7","56.7","56.7","56.7","56.7","56.7","",
"Mauritius","MUS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3","7.3","7.3","7.3","7.3","7.3","7.3","6.7","6.7","3.7","3.7","3.7","3.7","3.7","",
"Malawi","MWI","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8","1.8","1.8","1.8","1.8","4.6","4.6","2.6","2.6","1.7","1.7","1.7","1.7","1.7","",
"Malaysia","MYS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.1","1.1","1","1","1","1","2.5","",
"North America","NAC","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.6","6.6","6.7","6.6","6.2","6.2","5.2","5.4","5.35","5.25","5.2","5.15","5.05","4.95","",
"Namibia","NAM","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9","6","3.8","3.1","3.1","3.1","3.1","2.2","2.2","2.2","2.2","2.2","2.2","2.2","",
"New Caledonia","NCL","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8","8","7.8","6.8","6.8","6.8","6.8","5.2","4.7","4.7","4.7","3.4","3.4","3.4","",
"Nigeria","NGA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","0.4","0.4","0.4","0.3","0.3","0.3","",
"Nicaragua","NIC","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6","20.6","20.6","20.6","20.6","19.1","20.6","20.6","20.6","20.6","20.6","19.6","19.6","19.6","19.6","",
"Netherlands","NLD","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3","",
"Norway","NOR","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.3","",
"Nepal","NPL","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","2.7","2.7","2.9","2.8","3","3","1","1","1.1","1.1","1.1","1.1","0.7","",
"Nauru","NRU","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1.3","1.4","1.5","1.7","1.7","1.4","1.4","1.6","1.8","1.8","1.8","1.9","",
"OECD members","OED","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49090909090909","3.14705882352941","3.01176470588235","2.88823529411765","2.98235294117647","2.74705882352941","3.07058823529412","3.42941176470588","2.84054054054054","2.81891891891892","2.83243243243243","2.78918918918919","2.80540540540541","2.80810810810811","2.67297297297297","",
"Oman","OMN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","",
"Other small states","OSS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5105263157895","26.3","24","22.2416666666667","22.2916666666667","21.8041666666667","20.86","20.3192307692308","19.1307692307692","11.3038461538462","10.8461538461538","10.8538461538462","10.8653846153846","11.2538461538462","10.2346153846154","",
"Pakistan","PAK","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1.1","1.1","1.1","1.1","",
"Panama","PAN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8","10.8","10.8","9.5","9.5","9.5","9.4","9.4","4.8","4.8","4.8","4.8","4.8","4.8","4.8","",
"Peru","PER","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.2","2.2","2.2","2.1","3.2","3.1","2.8","3.2","3.2","3.2","3.2","3.2","3.2","3.2","",
"Philippines","PHL","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6","17.6","17.6","14.2","14.2","14.2","14.2","14.2","14","14","14","14","14","14","14","",
"Palau","PLW","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","",
"Papua New Guinea","PNG","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.3","8.3","8.3","8.3","8.3","8.3","8.3","4.4","4.4","4.4","4.4","4.4","4.4","4.4","",
"Poland","POL","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.3","1.3","1.3","1.4","1.4","1.5","0.9","1","1","1","1","1","1","",
"Pre-demographic dividend","PRE","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0545454545454","54.9794117647059","53.9264705882353","52.2735294117647","52.9441176470588","50.0647058823529","34.95","33.2914285714286","23.6305555555556","18.2555555555556","18.1666666666667","18.35","18.8805555555556","19.1444444444444","18.6166666666667","",
"Puerto Rico","PRI","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2","15.2","15.2","20.1","20.1","20.3","20.5","20.4","20.2","20.2","26.4","20.2","20.2","20.2","20.2","",
"Korea, Dem. People’s Rep.","PRK","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7","1.2","1.3","1.1","0.7","0.7","0.7","0.5","0.5","0.5","0.5","0.5","0.5","0.5","",
"Paraguay","PRY","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","6.7","",
"West Bank and Gaza","PSE","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","",
"Pacific island small states","PSS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6666666666667","12.6666666666667","12.5666666666667","12.5666666666667","12.5666666666667","12.5777777777778","12.5777777777778","12.4333333333333","12.2444444444444","12.2444444444444","12.2555555555556","12.2555555555556","12.2555555555556","12.2555555555556","12.2555555555556","",
"Post-demographic dividend","PST","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.83225806451613","4.4875","3.828125","3.83125","3.25","2.44375","2.00294117647059","2.03529411764706","2.00555555555556","1.98888888888889","2","1.97777777777778","2.01388888888889","2.01944444444444","2.01666666666667","",
"French Polynesia","PYF","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Romania","ROU","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1.1","1.1","1.1","1.2","1","1","1","1.9","1.9","1.9","1","",
"Russian Federation","RUS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5.1","2.5","2.5","2.5","2.5","2.5","",
"Rwanda","RWA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5","7.5","7.5","3.9","3.9","3.9","3.6","1.5","1.5","1.5","1.5","1.5","1.5","1.5","",
"South Asia","SAS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","13.6","13.88","13.88","13.92","21.86","24.54","17.96","12.5625","12.6375","12.65","14.225","16.975","16.7125","16.3875","",
"Saudi Arabia","SAU","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Sudan","SDN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","14.7","14.7","14.7","14.7","14.7","14.7","14.7","",
"Senegal","SEN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","5.5","5.3","5.3","5.3","5.3","5.3","5","",
"Singapore","SGP","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8","1.8","1.8","1.6","1.6","1.6","1.6","1.6","1.1","1.1","1.1","1.1","1.1","1.1","",
"Solomon Islands","SLB","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3.1","3.1","1.8","0.3","0.3","0.3","0.3","0.3","0.3","0.3","",
"Sierra Leone","SLE","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.7","260.7","223.9","223.9","223.9","223.9","2.9","2.9","1","1","1","1","1","1","1","",
"El Salvador","SLV","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","1.4","1.4","1.4","1.4","1.4","1.4","1.4","",
"San Marino","SMR","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","",
"Somalia","SOM","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","2.2","2.3","2.3","2.3","2.3","2.3","2.3","3.5","3.5","3.5","3.4","3.4","",
"Sub-Saharan Africa (excluding high income)","SSA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4023809523809","43.7674418604651","43.5674418604651","43.0697674418604","42.3255813953488","39.8232558139535","27.8627906976744","26.7090909090909","18.9577777777778","14.6066666666667","14.5266666666667","14.4155555555556","14.3333333333333","14.5466666666667","14.8088888888889","",
"South Sudan","SSD","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","3","3","3","3","3","3","3","",
"Sub-Saharan Africa","SSF","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7431818181818","41.9955555555555","41.8044444444444","41.3288888888889","40.6222222222222","38.2288888888889","26.8","25.7195652173913","18.3","14.3212765957447","14.1808510638298","14.0744680851064","13.9957446808511","14.2","14.4510638297872","",
"Small states","SST","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2025641025641","17.5731707317073","17.2272727272727","16.4044444444444","16.4311111111111","16.1466666666667","15.3659574468085","15.1645833333333","14.5291666666667","10.1666666666667","9.77916666666667","9.75833333333333","9.88541666666667","10.1270833333333","9.62083333333334","",
"Sao Tome and Principe","STP","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12.4","12.4","12.4","12.4","12.4","11.4","11.4","11.4","10.7","10.7","10.8","10.8","10.8","10.8","",
"Suriname","SUR","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Slovak Republic","SVK","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","0.4","0.4","0.4","0.4","1.2","0.4","1.7","1.3","1.3","1.3","0.9","0.9","0.9","0.9","",
"Slovenia","SVN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8","1.8","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","",
"Sweden","SWE","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","",
"Eswatini","SWZ","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5","4.5","4.5","4.5","4.7","4.2","4.7","4.1","4.1","4.1","4.1","4.1","4.1","4.1","",
"Sint Maarten (Dutch part)","SXM","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","0.5","0.7","0.6","0.6","0.6","0.3","9.1","9.1","9.1","9.1","9.1","9.1","",
"Syrian Arab Republic","SYR","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.4","0.4","0.4","0.4","0.4","0.4","",
"Turks and Caicos Islands","TCA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8","18.8","18.8","16.1","16.1","16.1","16.1","16","12.7","3.8","3.8","3.8","3.8","3.8","3.8","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33888888888889","9.33888888888889","9.28888888888889","8.12777777777778","7.92777777777778","7.87222222222222","7.93333333333333","7.83157894736842","7.13809523809524","7.3047619047619","7.30476190476191","7.24285714285714","7.12380952380952","7.03809523809524","8.22380952380952","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6684210526316","12.63","10.98","11.19","10.1047619047619","7.56666666666667","8.12857142857143","7.98095238095238","6.81818181818182","3.32272727272727","3.27272727272727","2.64545454545455","2.70909090909091","2.79090909090909","2.71818181818182","",
"Togo","TGO","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","13.2","13.3","13.3","12.9","12.9","12.9","12.9","12.3","14.9","14.7","14.7","14.7","14.7","14.7","",
"Thailand","THA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7","1.7","1.9","0.7","0.7","0.7","1.9","1.9","1.9","1.9","1.9","0.7","1.9","1.9","",
"Tajikistan","TJK","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","34","34.1","37.6","37.7","37.8","56","56","52.4","35.6","35.6","19.9","20.2","21.1","21.1","",
"Turkmenistan","TKM","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5821428571429","12.5785714285714","12.7607142857143","11.1392857142857","11.4","10.9928571428571","11.3428571428571","11.3214285714286","11.0366666666667","11.69","11.69","10.4366666666667","10.9966666666667","11.04","10.9766666666667","",
"Timor-Leste","TLS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1","18.1","18.1","0.4","0","0","0","0","0","0","0","0","0","0","0","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4818181818182","7.09090909090909","6.94545454545454","6.78181818181818","6.8","6.82727272727273","6.72727272727273","6.08333333333333","6.04166666666667","6.11666666666667","6.11666666666667","5.38333333333333","5.36666666666667","5.36666666666667","5.36666666666667","",
"Tonga","TON","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","0.7","0.6","0.7","0.7","0.7","0.7","0.7","",
"South Asia (IDA & IBRD)","TSA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","13.6","13.88","13.88","13.92","21.86","24.54","17.96","12.5625","12.6375","12.65","14.225","16.975","16.7125","16.3875","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7431818181818","41.9955555555556","41.8044444444444","41.3288888888889","40.6222222222222","38.2288888888889","26.8","25.7195652173913","18.3","14.3212765957447","14.1808510638298","14.0744680851064","13.9957446808511","14.2","14.4510638297872","",
"Trinidad and Tobago","TTO","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.8","5.8","5.8","5.8","5.8","1.8","1.8","1.8","1.8","1.8","1.8","5.3","5.3","5.3","",
"Tunisia","TUN","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","21.8","",
"Turkey","TUR","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.3","2.3","2.4","2.4","2.6","2.6","2.2","2.4","2.4","2.4","2.4","2.5","2.5","",
"Tuvalu","TUV","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5","5.5","6.3","6.1","6.1","6.4","6.4","5.6","6.2","6.2","5.6","5.6","5.7","5.7","",
"Uganda","UGA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3","4.5","0.5","0.1","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","",
"Ukraine","UKR","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7","0.7","1.7","1.7","1.8","1.6","0.7","0.1","0.1","0.1","0.5","1.1","1.1","1.1","",
"Upper middle income","UMC","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.58409090909091","8.26666666666666","8.01111111111111","7.91111111111111","7.43043478260869","6.83478260869565","6.7695652173913","6.57659574468085","6.41346153846153","6.82115384615384","6.8076923076923","6.10576923076923","6.24038461538461","6.3","6.73076923076923","",
