"country","temps","index","VA","Emploi","W","Productivite","LAB","chomage","pop","export","VA_pop","Part_lab","var","value","rate2010 in NAT/US$","Invest_pop","Emploi_scale"
"245","DEU",2007,5,2261360,40325,25.751934383054,100.247839958176,1426504.86144543,8.65799999237061,82266372,20491.352131824,0.000442971439695037,0.630817234516144,"Iq_GFCF",536520.75,0.754309,0.00652175046688579,0.875828355700049
"246","DNK",2007,6,1475015,2912,258.107894989216,97.5980028175691,989767.863945663,3.80100011825562,5461438,27658.5174563242,0.00879288347245847,0.671022236347198,"Iq_GFCF",410117.78125,5.624075,0.0750933694111331,-0.383741220293819
"247","EST",2007,7,14258.5,642.52,6.72988497831062,98.4476311334545,8087.20880386233,4.59200000762939,1340680,19525.3248693109,0.0105125882680187,0.56718510389328,"Iq_GFCF",5836.30810546875,0.754595,0.00435324470080015,-0.460146960579991
"248","GRC",2007,8,205267,4795.07,12.9438743759559,103.218986064631,122526.842553675,8.39599990844727,11048473,8395.3555479777,0.0022292836364144,0.59691447019577,"Iq_GFCF",61619.6796875,0.754309,0.00557721231590103,-0.320344601966853
"249","ESP",2007,9,972855,21284.9,17.7774042555399,94.6034097550354,620372.954026759,8.23200035095215,45226803,10281.3940458329,0.000630531876356165,0.637682855129242,"Iq_GFCF",327711.087157244,0.754309,0.00724594853979052,0.234812380400532
"250","FIN",2007,10,163654,2506.9,25.5664165097674,103.09089132619,102752.367785811,6.85400009155273,5288720,21280.8072933897,0.00775668554467203,0.627863466739655,"Iq_GFCF",46170.87890625,0.754309,0.00873006680373512,-0.39737957154165
"251","FRA",2007,11,1742511,26992,28.7766885634406,100.072220304697,1152148.873604,7.65700006484985,64016225,12069.8693784821,0.000563697511929445,0.661200344562531,"Iq_GFCF",471152,0.754309,0.00735988415436868,0.426951196511365
"252","IRL",2007,12,174589.8,2141.63,22.9297661105601,86.739181210796,98290.2319377065,4.98000001907349,4398942,48119.1494583305,0.0119611546694013,0.562978088855743,"Iq_GFCF",47143.37109375,0.754309,0.0107169794677334,-0.409676980972149
"253","ITA",2007,13,1445764.8,25294.9,21.0014072093481,100.422843278096,922099.795876694,6.07499980926514,58438310,12470.7575862571,0.00056124574494616,0.637793779373169,"Iq_GFCF",368619.8125,0.754309,0.00630784518751483,0.369815561106046
"254","LTU",2007,14,26076.5,1445.14,5.70347491486337,96.0982351106368,14422.3927567005,4.25,3231294,13367.3314786297,0.00330855221770882,0.553080081939697,"Iq_GFCF",7940.56005859375,0.754846,0.0024573932482138,-0.433125451129153
"255","LUX",2007,15,33275.5,333.55,38.7600351374157,105.763536145758,18400.5790788233,4.06500005722046,479993,211080.980979116,0.191472096554454,0.552976787090302,"Iq_GFCF",6972.58203125,0.754309,0.0145264244087935,-0.470548938820036
"256","LVA",2007,16,20069.8,1064.07,5.46769988611668,99.3012601650026,11311.6623430371,6.05200004577637,2200325,9698.12000066875,0.00549210254471332,0.563616096973419,"Iq_GFCF",7156.19677734375,0.754798,0.00325233625820901,-0.445954793291609
"257","NLD",2007,17,552505,8772,29.6880913439247,98.8180953438825,360229.774754941,4.15299987792969,16381696,36560.3415227504,0.00272941263979173,0.651993691921234,"Iq_GFCF",152221.359375,0.754309,0.00929216116420424,-0.186454776669301
"258","PRT",2007,18,152183.2,5061.58,10.7851892571581,95.9103505644258,99501.7408525944,7.96400022506714,10542964,10073.2123840975,0.00181506413441241,0.653828680515289,"Iq_GFCF",40194.30859375,0.754309,0.00381242965391421,-0.31137210877737
"259","ROU",2007,19,381378.1,9364.8,14.4395943673483,97.6967176572107,203715.318782967,6.41300010681152,20882982,4909.76416179721,0.000275188635933887,0.534155786037445,"Iq_GFCF",182015.40625,3.1779,0.0087159681624971,-0.166497199232337
"260","SWE",2007,20,2911743,4524,232.100169348253,101.052879036118,1587164.47898751,6.16099977493286,9148092,23470.3397263272,0.00482731785370874,0.545090854167938,"Iq_GFCF",852261.9375,7.207524,0.0931628078838735,-0.329470614982774
"261","SVN",2007,21,30808.7,975.8,14.1392045058473,103.605163203873,21519.5640814602,4.81799983978271,2018122,23811.9566723889,0.0100283446274588,0.698489844799042,"Iq_GFCF",10677.6474609375,0.754309,0.0052908830392501,-0.448926546598561
"262","SVK",2007,22,56812.3,2176.97,7.20350149454902,94.9705773972565,27503.6225331366,11.1429996490479,5374622,20664.8268183054,0.00260733738147449,0.484113872051239,"Iq_GFCF",16828.951171875,0.754309,0.00313118786249061,-0.408487202317254
"263","GBR",2007,23,1388286,29378.75,19.6585046277977,99.8762969229255,910653.662683368,5.26200008392334,61322463,11171.3563735662,0.000570447062081267,0.655955374240875,"Iq_GFCF",287384.46875,0.647179,0.00468644693462492,0.50730502233403
"264","USA",2007,24,14234397,152053.328125,34.2106705467597,93.5109786987305,8330647,4.62200021743774,301231207,6426.12460472086,0.000156869730440573,0.585247622361523,"Iq_GFCF",3213556,1,0.0106680713197156,4.63734448332708
"265","AUT",2008,1,262414.8,4089.13,24.4886080316152,99.5703739603398,167128.375043535,4.12799978256226,8321496,28439.9885445058,0.00502384484434556,0.636886239051819,"Iq_GFCF",70673.4375,0.754309,0.00849287646115554,-0.344111221764172
"266","BGR",2008,2,61193.7,3814.65,5.33581122110793,91.2942682061398,32605.7844549,5.60900020599365,7492561,9297.59809527761,0.00073781995213931,0.532829105854034,"Iq_GFCF",24499.76953125,1.477392,0.00326987922170403,-0.353352037983636
"267","CYP",2008,3,16416.5,403.51,14.3859573124802,99.8163064766234,10478.4425776899,3.65499997138977,1081563,14694.981306958,0.018604912763853,0.638287246227264,"Iq_GFCF",5120.4970703125,0.754309,0.00473434933546405,-0.46819362148284
"268","CZE",2008,4,3649221,5204.08,214.700517957969,100.485783205356,1980307.35886341,4.39200019836426,10384603,21852.3144652229,0.00177184935516765,0.542665779590607,"Iq_GFCF",1170133.875,19.09825,0.1126796927143,-0.306574614201176
"269","DEU",2008,5,2304665,40856,26.2406212369401,100.540495945988,1477099.12244439,7.52400016784668,82110097,20955.3636665059,0.000453174418918224,0.640917062759399,"Iq_GFCF",545741.8125,0.754309,0.00664646410660068,0.893705335489233
"270","DNK",2008,6,1545452,2947,255.447639840452,96.6925284282084,1035955.35921335,3.43400001525879,5493621,28786.7891331853,0.00910514839434153,0.67032516002655,"Iq_GFCF",399878.4375,5.624075,0.0727895931481258,-0.382562888292648
"271","EST",2008,7,14719.2,620.77,7.50903852999643,101.269726504293,9055.47706604004,5.45499992370605,1337090,19680.4837453507,0.010910609233341,0.615215301513672,"Iq_GFCF",5071.0146484375,0.754595,0.00379257540512419,-0.460879209752147
"272","GRC",2008,8,213818.9,4856.36,12.8931070833951,101.955412695694,128706.58964138,7.76000022888184,11077841,8656.78365995152,0.00230986472493848,0.60194206237793,"Iq_GFCF",57187.0625,0.754309,0.00516229313094492,-0.31828117429966
"273","ESP",2008,9,1025645,21324.1,18.1619044801496,95.1837827423418,664107.927619517,11.253999710083,45954106,10066.6918398028,0.00064387139948822,0.647502720355988,"Iq_GFCF",314842.973405106,0.754309,0.00685124792559572,0.236132112241843
"274","FIN",2008,10,170386,2562.7,25.8549125192565,102.140189326724,109193.291195273,6.36899995803833,5313399,21871.2356912497,0.00800091687966325,0.640858352184296,"Iq_GFCF",46297.81640625,0.754309,0.00871340857448311,-0.395500973665498
"275","FRA",2008,11,1792805,27129,28.6730183456845,99.6909397263536,1185650.23604989,7.06300020217896,64374984,12148.177395822,0.000573521227663904,0.661338090896606,"Iq_GFCF",475171.96875,0.754309,0.00738131397050134,0.431563524630232
"276","IRL",2008,12,167173.9,2128.32,24.5575266938923,86.3180630320805,101288.143293965,6.77400016784668,4489544,46893.5347756756,0.0109954933504365,0.605884909629822,"Iq_GFCF",41683.203125,0.754309,0.00928450709582087,-0.41012508379888
"277","ITA",2008,13,1473044.8,25349.2,21.0026131646986,99.9745641628738,943765.64194231,6.72300004959106,58826731,12045.8044278809,0.000564309335766075,0.640690386295319,"Iq_GFCF",357274.625,0.754309,0.00607333807142879,0.37164365903929
"278","LTU",2008,14,29349.2,1426.09,5.87936026746635,98.4001210007663,16341.6015518904,5.82600021362305,3198231,15463.4574350322,0.0038011783995859,0.556798875331879,"Iq_GFCF",7623.1748046875,0.754846,0.00238355978811021,-0.433766800404076
"279","LUX",2008,15,34202.8,349.46,38.1669230903986,99.3663880464169,19822.9370252371,5.05999994277954,488650,209415.692513037,0.189896327225229,0.579570591449738,"Iq_GFCF",7805.267578125,0.754309,0.0159731250959276,-0.470013302758933
"280","LVA",2008,16,21911.7,1055.07,5.42005749284867,92.0343037104467,13208.8105380356,7.73899984359741,2177322,9732.22539208863,0.00612350407148082,0.602819979190826,"Iq_GFCF",6502.634765625,0.754798,0.00298652875671352,-0.446257792949053
"281","NLD",2008,17,578387,8915,30.1795342651845,99.6959580732388,379971.544732213,3.65400004386902,16445593,37759.5372339949,0.00283511159077728,0.656950354576111,"Iq_GFCF",147713.59375,0.754309,0.00898195606263636,-0.181640448778805
"282","PRT",2008,18,156016.4,5080.13,10.9078504519759,96.7528163326623,102269.818801403,7.55200004577637,10558177,10112.4496248935,0.00185542364294564,0.65550684928894,"Iq_GFCF",40342.5625,0.754309,0.00382097804384223,-0.31074759281675
"283","ROU",2008,19,481974.8,9365.9,16.6462758935437,106.037996191792,273446.808448458,5.78700017929077,20537875,5775.91243874825,0.000359561424420508,0.567346692085266,"Iq_GFCF",214498.0625,3.1779,0.0104440241505024,-0.166460165940871
"284","SWE",2008,20,2996091,4565,231.693467836922,99.5211675294479,1655371.55773741,6.2350001335144,9219637,23902.3253851797,0.00489036481939218,0.552510440349579,"Iq_GFCF",856983.25,7.207524,0.0929519513620764,-0.328090283209974
"285","SVN",2008,21,33229.8,1000.82,14.3487816768816,102.801003638454,23738.9727712512,4.37099981307983,2021316,24034.0204230105,0.0107822652230814,0.714388072490692,"Iq_GFCF",11427.5625,0.754309,0.00565352597020951,-0.448084207550867
"286","SVK",2008,22,62121.7,2247.14,7.44960703668156,97.7069080581639,30230.4342313856,9.50800037384033,5379233,20953.0017302534,0.00284612080763214,0.486632436513901,"Iq_GFCF",17096.572265625,0.754309,0.00317825464441213,-0.40612481498805
"287","GBR",2008,23,1429641,29627.57,19.4244584711337,100.219632710125,923441.438557506,5.61499977111816,61806995,11818.8004077237,0.000578265549562275,0.645925402641296,"Iq_GFCF",272912.25,0.647179,0.00441555603860048,0.515681952863493
"288","USA",2008,24,14472201,150670.859375,34.6242158252665,94.4791717529297,8487752,5.78399991989136,304093966,6906.623373188,0.000156501671461939,0.586486602832562,"Iq_GFCF",3056005.25,1,0.0100495425483056,4.59080142136299
"289","AUT",2009,1,256671,4067.5,25.001264813953,98.433741058147,168819.53940475,5.30100011825562,8343323,23175.3388674496,0.00488820486704118,0.657727360725403,"Iq_GFCF",65600.734375,0.754309,0.00786266267948634,-0.344839430940895
"290","BGR",2009,2,63359.8,3749.3,5.71618681309197,94.4642388346807,34952.9427232027,6.81699991226196,7444443,7268.63448590392,0.000773844386767369,0.551658034324646,"Iq_GFCF",20169.91015625,1.477392,0.00270939144221401,-0.355552152162964
"291","CYP",2009,3,16419.5,403.64,14.9482242466891,98.414800996131,11045.0578497052,5.36399984359741,1098083,13797.2420969867,0.0180526225717893,0.672679305076599,"Iq_GFCF",4422.49072265625,0.754309,0.00402746488439968,-0.468189244821121
"292","CZE",2009,4,3554148,5110.1,207.583282643012,97.3567456742759,1924712.13162804,6.66200017929077,10443936,19200.3958188404,0.00170613554432595,0.541539669036865,"Iq_GFCF",1052017.875,19.09825,0.100730019314557,-0.309738603957462
"293","DEU",2009,5,2207236,40892,26.7773708421063,97.4275859440588,1489716.05913115,7.74200010299683,81902307,17243.3427484381,0.000436221645183463,0.674923777580261,"Iq_GFCF",491495.21875,0.754309,0.00600099358312337,0.894917334119008
"294","DNK",2009,6,1484941,2854,263.216808863362,96.2638168450291,1030234.94270438,6.00699996948242,5523095,23685.1405098001,0.00865551808580729,0.693788468837738,"Iq_GFCF",348024.5,5.624075,0.0630125862401425,-0.385693884752901
"295","EST",2009,7,12281,589.03,7.09546147139179,92.4085425317782,7823.92548054457,13.5480003356934,1334515,15399.2143652525,0.00913845734147689,0.63707560300827,"Iq_GFCF",3209.96899414062,0.754595,0.0024053450085916,-0.461947788544065
"296","GRC",2009,8,212390.9,4829,13.0312681282919,100.257578993822,131405.268223727,9.61600017547607,11107017,6713.77987456209,0.00228239991542099,0.618695378303528,"Iq_GFCF",49220.13671875,0.754309,0.00443144515928534,-0.31920229325829
"297","ESP",2009,9,1006093,19986.8,18.615690940606,97.7218942364605,650382.086471736,17.8570003509521,46362946,8642.24521324458,0.000620507149087127,0.64644330739975,"Iq_GFCF",261722.201613868,0.754309,0.00564507271849955,0.191109729808555
"298","FIN",2009,10,158348,2501,26.2654361216721,96.793079691453,108784.88353467,8.24899959564209,5338871,16079.1774301542,0.00736485902454196,0.686998784542084,"Iq_GFCF",40488.6640625,0.754309,0.00758375020907978,-0.397578204650419
"299","FRA",2009,11,1750127,26819,29.3369050625039,98.9237379395304,1193408.51455677,8.73600006103516,64707040,10367.7189253732,0.000554137075220611,0.681898236274719,"Iq_GFCF",432075.03125,0.754309,0.0066774037454039,0.421126869762723
"300","IRL",2009,12,152176.8,1960.87,25.3714462756672,89.222776188283,92156.3289178848,12.6090002059937,4535375,48840.1458223885,0.00980782604227311,0.605587244033813,"Iq_GFCF",34627.1328125,0.754309,0.00763489960863214,-0.415762560758765
"301","ITA",2009,13,1421651.3,24925.5,21.1359606316371,97.7489793991831,937491.333600921,7.74900007247925,59095365,9470.55415930242,0.000539680788299625,0.65943831205368,"Iq_GFCF",321758.46875,0.754309,0.00544473274257634,0.357379108499409
"302","LTU",2009,14,24300.4,1316.51,5.69058638171864,94.2425411320729,13673.7417393923,13.7849998474121,3162916,11968.1855907754,0.00321795338048006,0.562696158885956,"Iq_GFCF",4657.55712890625,0.754846,0.00147255163554968,-0.437455989566597
"303","LUX",2009,15,33135.1,353.12,39.4922930900503,96.9370743919859,20368.9859889746,5.12200021743774,497783,172400.875785431,0.177279645497251,0.614725351333618,"Iq_GFCF",6833.421875,0.754309,0.0137277124269009,-0.469890082898239
"304","LVA",2009,16,16930.5,903.72,5.63321129549491,96.9648361787051,10068.0422314703,17.5149993896484,2141669,9129.65826380972,0.00489028694179036,0.594668924808502,"Iq_GFCF",4335.2841796875,0.754798,0.00202425499910934,-0.4513532371884
"305","NLD",2009,17,561185,8839,31.026649497954,97.8150603698588,386307.194000483,4.34700012207031,16530388,32270.2030746281,0.00272264281560075,0.688377618789673,"Iq_GFCF",135056.796875,0.754309,0.00817021335948073,-0.184199112552775
"306","PRT",2009,18,155505.9,4941.69,10.8861543666109,96.936536885715,101539.624091005,9.43200016021729,10568247,8545.27987458589,0.0018458298781877,0.652963161468506,"Iq_GFCF",37288.5078125,0.754309,0.00352835317082388,-0.315408400880807
"307","ROU",2009,19,475620.8,9181,15.6473782280743,103.066856226,260961.441201973,6.85900020599365,20367487,5475.17056737325,0.000360782710060935,0.548675417900085,"Iq_GFCF",141697.953125,3.1779,0.00695706608895835,-0.172685125569911
"308","SWE",2009,20,2891285,4455,233.451749937512,96.5630389906197,1658896.36564881,8.35099983215332,9298515,20069.4489068986,0.0046395687429706,0.573757469654083,"Iq_GFCF",742354.25,7.207524,0.0798357856066264,-0.33179361235651
"309","SVN",2009,21,31638.3,982.9,14.097665242555,96.6892359835768,23610.1484336793,5.85699987411499,2039669,19015.1053536423,0.0100819481520555,0.746252119541168,"Iq_GFCF",8912.6845703125,0.754309,0.00436967202536907,-0.448687513535466
"310","SVK",2009,22,58032.9,2203.16,7.81620633392113,94.8894145544879,30510.2288147986,12.0249996185303,5386406,16793.8588401302,0.00265171480613741,0.525740206241608,"Iq_GFCF",13902.873046875,0.754309,0.00258110380964135,-0.407605473314092
"311","GBR",2009,23,1399987,29154.26,19.4686812019705,97.757857728202,929169.848247766,7.53700017929077,62276270,10974.9998983004,0.000557769035234965,0.66369891166687,"Iq_GFCF",235565.875,0.647179,0.00378259447780029,0.499747200878523
"312","USA",2009,24,14236742,144423.25,34.9201219017153,97.4405822753906,8159569,9.25399971008301,306771529,5851.18002434343,0.000151279650642169,0.573134569692982,"Iq_GFCF",2656442,1,0.00865934987076327,4.38046547686659
"313","AUT",2010,1,263633.5,4098.21,25.0843637636525,100,171250.405147702,4.82000017166138,8363404,26697.7883370293,0.00499672160877296,0.649577558040619,"Iq_GFCF",63904,0.754309,0.00764090793652919,-0.34380552877644
"314","BGR",2010,2,65022.5,3603.89,6.23012677397073,100,36931.0371698439,10.2790002822876,7395599,8784.40673599131,0.000804676299823808,0.5679731965065,"Iq_GFCF",16606.30078125,1.477392,0.00224543012421982,-0.360447616628398
"315","CYP",2010,3,16999.4,405.58,14.790397994762,100,11135.054367137,6.26300001144409,1112612,14364.0226169008,0.0182052574203985,0.655026316642761,"Iq_GFCF",4295.89990234375,0.754309,0.00386109434586698,-0.468123931561628
"316","CZE",2010,4,3583122,5057.24,216.165640050175,100,1967216.71871173,7.27899980545044,10474410,22029.8874966688,0.00171005028977433,0.54902309179306,"Iq_GFCF",1066185,19.09825,0.101789504134362,-0.311518221945515
"317","DEU",2010,5,2321695,41020,26.7940850663601,100,1527611.22058481,6.96600008010864,81776930,20089.8314281466,0.00046025050251786,0.657972395420074,"Iq_GFCF",516920,0.754309,0.00632109813855815,0.899226662580431
"318","DNK",2010,6,1562743,2788,261.805815210558,100,1038110.0935058,7.46400022506714,5547683,25752.8101385867,0.00902844973392504,0.664287149906158,"Iq_GFCF",328025,5.624075,0.0591282883322641,-0.387915882240822
"319","EST",2010,7,12874.3,569.66,7.16121111834882,100,7649.49103838801,16.7070007324219,1331475,19495.8879046252,0.00962373528984799,0.594167530536652,"Iq_GFCF",3124.69995117188,0.754595,0.00234679581003915,-0.462599911140141
"320","GRC",2010,8,199643.7,4705.48,13.3976333953594,100,127318.384590966,12.7130002975464,11121341,7379.46499024036,0.0021398927441842,0.637728035449982,"Iq_GFCF",39698,0.754309,0.00356953356614099,-0.323360795223563
"321","ESP",2010,9,989883,19639.5,19.0536610704964,100,640037.587157965,19.8600006103516,46576897,9696.35891781653,0.000604913772199428,0.646579027175903,"Iq_GFCF",248986.999999,0.754309,0.00534571893011679,0.179417309694085
"322","FIN",2010,10,163620,2483.8,26.6025622570894,100,110198.450582027,8.39400005340576,5363352,17583.847676547,0.00754074920529895,0.673502326011658,"Iq_GFCF",40933,0.754309,0.00763198089552951,-0.398157270662422
"323","FRA",2010,11,1797790,26846,29.7052169606665,100,1227940.98419607,8.87100028991699,65027507,11344.7229971198,0.000563631766147336,0.683028042316437,"Iq_GFCF",441067,0.754309,0.00678277578748329,0.422035868735054
"324","IRL",2010,12,152124.7,1882.49,27.2655219421278,100,88332.5447558522,14.5329999923706,4560155,54642.7477040729,0.00969820223264357,0.580658793449402,"Iq_GFCF",29422.5,0.754309,0.00645208331734338,-0.418401351108815
"325","ITA",2010,13,1443246.5,24765.7,21.674134697875,100,953996.278672814,8.36299991607666,59277417,10750.0376866614,0.000544518552377639,0.661007165908813,"Iq_GFCF",320001.6875,0.754309,0.00539837435055579,0.351999181248351
"326","LTU",2010,14,25209.8,1246.77,5.49219289807266,100,12902.6549039483,17.8139991760254,3097282,15338.9810841388,0.00348136488924182,0.511811077594757,"Iq_GFCF",4726.2998046875,0.754846,0.00152595075446391,-0.4398039002455
"327","LUX",2010,15,36137.2,359.56,38.7003004219146,100,21102.1902472496,4.36100006103516,506953,188828.38790001,0.186410261182594,0.583946466445923,"Iq_GFCF",7074.60009765625,0.754309,0.0139551400182191,-0.469673269810024
"328","LVA",2010,16,15946.6,843.51,5.36372825821744,100,8755.24553583861,19.4820003509521,2097555,11242.9064643687,0.00480187273115147,0.549035251140595,"Iq_GFCF",3478.30004882812,0.754798,0.00165826404972843,-0.453380304896699
"329","NLD",2010,17,574280,8779,31.0629455214349,100,387136.308658123,4.98899984359741,16615394,36491.8825571964,0.00275773870129829,0.674124658107758,"Iq_GFCF",125898,0.754309,0.00757719016473518,-0.186219110269067
"330","PRT",2010,18,158325.9,4871.33,11.0655027848439,100,101864.961049336,10.7700004577637,10573100,9573.45845993861,0.00187757803676072,0.643387854099274,"Iq_GFCF",36937.69921875,0.754309,0.00349355432359005,-0.317777184869446
"331","ROU",2010,19,471396,9156.1,16.5238389743568,100,281507.368353367,6.95900011062622,20246871,6586.19698450223,0.000361851047664096,0.597178101539612,"Iq_GFCF",137797.09375,3.1779,0.00680584638238669,-0.173523424622172
"332","SWE",2010,20,3098617,4498,232.458601649253,100,1709447.14629185,8.60999965667725,9378126,21677.7919633672,0.00488820797455868,0.551680684089661,"Iq_GFCF",787145,7.207524,0.0839341463315805,-0.3303459473265
"333","SVN",2010,21,31582.7,962.1,14.7387664983156,100,23824.6716169357,7.23600006103516,2048583,21535.6928288396,0.00997683607645837,0.754358291625977,"Iq_GFCF",7726.60009765625,0.754309,0.00377168027737038,-0.449387779410448
"334","SVK",2010,22,61368.3,2169.82,8.05446897330636,100,31548.1564023793,14.378999710083,5391428,20158.0863667427,0.00279889872130779,0.514079034328461,"Iq_GFCF",14909.900390625,0.754309,0.00276548261251472,-0.408727918711778
"335","GBR",2010,23,1429621,29226.87,20.1527609578676,100,960155.85173732,7.78700017929077,62766365,11902.2266576803,0.000560715480354379,0.671615660190582,"Iq_GFCF",245283,0.647179,0.0039078732693856,0.502191734781523
"336","USA",2010,24,14787600,143229.640625,35.2071287240341,100,8321945,9.63300037384033,309321666,6694.35891815344,0.000154552848331343,0.562765086964754,"Iq_GFCF",2683090,1,0.00867410949480661,4.34028067333917
"337","AUT",2011,1,276404,4161.95,25.2093340698816,101.327725372159,178075.972172022,4.56400012969971,8391643,28820.8501911277,0.00520356560991878,0.644259750843048,"Iq_GFCF",68153.5,0.754309,0.00812159192186798,-0.341659617869166
"338","BGR",2011,2,70624.8,3524.56,6.26017961914225,104.48172156837,38577.5541676998,11.2600002288818,7348328,10610.2024407794,0.00088528768209484,0.546232402324677,"Iq_GFCF",15870.701171875,1.477392,0.00215977038203453,-0.363118390275622
"339","CYP",2011,3,17522,405.68,14.756904108766,101.186034025353,11317.1550312042,7.85599994659424,1124833,15147.1245122453,0.018359391729826,0.645882606506348,"Iq_GFCF",3786,0.754309,0.00336583297253903,-0.468120564898767
